option-name,"Boom Chocolate*","Boom Chocolate","boom chocolate","Boom Chocolates","boom chocolates"
option-name,"Chocolate Chip Cookie*","Chocolate Chip Cookie","chocolate chip cookie","Chocolate Chip Cookies","chocolate chip cookies"
option-name,"Salted Caramel*","Salted Caramel","salted caramel","Salted Caramels","salted caramels"
option-name,"Cherry Garcia*","Cherry Garcia","cherry garcia","Cherry Garcias","cherry garcias"
option-name,"Vanilla Toffee Bar*","Vanilla Toffee Bar","vanilla toffee bar","Vanilla Toffee Bars","vanilla toffee bars"
option-name,"Coffee Toffee Bar*","Coffee Toffee Bar","coffee toffee bar","Coffee Toffee Bars","coffee toffee bars"
option-name,"Chocolate Fudge Brownie*","Chocolate Fudge Brownie","chocolate fudge brownie","Chocolate Fudge Brownies","chocolate fudge brownies"
option-name,"Americone Dream*","Americone Dream","americone dream","Americone Dreams","americone dreams"
option-name,"Karamel Sutra*","Karamel Sutra","karamel sutra","Karamel Sutras","karamel sutras"
option-name,"Half Baked*","Half Baked","half baked","Half Bakeds","half bakeds"
option-name,"Sweet Lassi   ($3.95)*","Sweet Lassi   ($3.95)","sweet lassi   ($3.95)","Sweet Lassi   ($3.95)s","sweet lassi   ($3.95)s","Sweet Lassi","sweet lassi","Sweet Lassis","sweet lassis"
option-name,"Sun-Dried Tomatoes (Second Pizza)   ($2.00)*","Sun-Dried Tomatoes (Second Pizza)   ($2.00)","sun-dried tomatoes (second pizza)   ($2.00)","Sun-Dried Tomatoes (Second Pizza)   ($2.00)s","sun-dried tomatoes (second pizza)   ($2.00)s","Sun-Dried Tomatoes","sun-dried tomatoes","Sun-Dried Tomatoe","sun-dried tomatoe","Sun","sun"
option-name,"Pesto (Second Pizza)   ($2.00)*","Pesto (Second Pizza)   ($2.00)","pesto (second pizza)   ($2.00)","Pesto (Second Pizza)   ($2.00)s","pesto (second pizza)   ($2.00)s","Pesto","pesto","Pestos","pestos"
option-name,"Artichoke (Second Pizza)   ($2.00)*","Artichoke (Second Pizza)   ($2.00)","artichoke (second pizza)   ($2.00)","Artichoke (Second Pizza)   ($2.00)s","artichoke (second pizza)   ($2.00)s","Artichoke","artichoke","Artichokes","artichokes"
option-name,"Chicken (Second Pizza)   ($2.00)*","Chicken (Second Pizza)   ($2.00)","chicken (second pizza)   ($2.00)","Chicken (Second Pizza)   ($2.00)s","chicken (second pizza)   ($2.00)s","Chicken","chicken","Chickens","chickens"
option-name,"Olives (Second Pizza)   ($2.00)*","Olives (Second Pizza)   ($2.00)","olives (second pizza)   ($2.00)","Olives (Second Pizza)   ($2.00)s","olives (second pizza)   ($2.00)s","Olives","olives","Olive","olive"
option-name,"Jalapenos (Second Pizza)   ($2.00)*","Jalapenos (Second Pizza)   ($2.00)","jalapenos (second pizza)   ($2.00)","Jalapenos (Second Pizza)   ($2.00)s","jalapenos (second pizza)   ($2.00)s","Jalapenos","jalapenos","Jalapeno","jalapeno"
option-name,"Pepperoni (Second Pizza)   ($2.00)*","Pepperoni (Second Pizza)   ($2.00)","pepperoni (second pizza)   ($2.00)","Pepperoni (Second Pizza)   ($2.00)s","pepperoni (second pizza)   ($2.00)s","Pepperoni","pepperoni","Pepperonis","pepperonis"
option-name,"Pineapple (Second Pizza)   ($2.00)*","Pineapple (Second Pizza)   ($2.00)","pineapple (second pizza)   ($2.00)","Pineapple (Second Pizza)   ($2.00)s","pineapple (second pizza)   ($2.00)s","Pineapple","pineapple","Pineapples","pineapples"
option-name,"Salami (Second Pizza)   ($2.00)*","Salami (Second Pizza)   ($2.00)","salami (second pizza)   ($2.00)","Salami (Second Pizza)   ($2.00)s","salami (second pizza)   ($2.00)s","Salami","salami","Salamis","salamis"
option-name,"Italian Sausage (Second Pizza)   ($2.00)*","Italian Sausage (Second Pizza)   ($2.00)","italian sausage (second pizza)   ($2.00)","Italian Sausage (Second Pizza)   ($2.00)s","italian sausage (second pizza)   ($2.00)s","Italian Sausage","italian sausage","Italian Sausages","italian sausages"
option-name,"Ricotta Cheese (Second Pizza)   ($2.00)*","Ricotta Cheese (Second Pizza)   ($2.00)","ricotta cheese (second pizza)   ($2.00)","Ricotta Cheese (Second Pizza)   ($2.00)s","ricotta cheese (second pizza)   ($2.00)s","Ricotta Cheese","ricotta cheese","Ricotta Cheeses","ricotta cheeses"
option-name,"Baby Clams (Second Pizza)   ($2.00)*","Baby Clams (Second Pizza)   ($2.00)","baby clams (second pizza)   ($2.00)","Baby Clams (Second Pizza)   ($2.00)s","baby clams (second pizza)   ($2.00)s","Baby Clams","baby clams","Baby Clam","baby clam"
option-name,"Canadian Bacon (Second Pizza)   ($2.00)*","Canadian Bacon (Second Pizza)   ($2.00)","canadian bacon (second pizza)   ($2.00)","Canadian Bacon (Second Pizza)   ($2.00)s","canadian bacon (second pizza)   ($2.00)s","Canadian Bacon","canadian bacon","Canadian Bacons","canadian bacons"
option-name,"Bell Peppers (Second Pizza)   ($2.00)*","Bell Peppers (Second Pizza)   ($2.00)","bell peppers (second pizza)   ($2.00)","Bell Peppers (Second Pizza)   ($2.00)s","bell peppers (second pizza)   ($2.00)s","Bell Peppers","bell peppers","Bell Pepper","bell pepper"
option-name,"Feta Cheese (Second Pizza)   ($2.00)*","Feta Cheese (Second Pizza)   ($2.00)","feta cheese (second pizza)   ($2.00)","Feta Cheese (Second Pizza)   ($2.00)s","feta cheese (second pizza)   ($2.00)s","Feta Cheese","feta cheese","Feta Cheeses","feta cheeses"
option-name,"Spinach (Second Pizza)   ($2.00)*","Spinach (Second Pizza)   ($2.00)","spinach (second pizza)   ($2.00)","Spinach (Second Pizza)   ($2.00)s","spinach (second pizza)   ($2.00)s","Spinach","spinach","Spinachs","spinachs"
option-name,"Tomatoes (Second Pizza)   ($2.00)*","Tomatoes (Second Pizza)   ($2.00)","tomatoes (second pizza)   ($2.00)","Tomatoes (Second Pizza)   ($2.00)s","tomatoes (second pizza)   ($2.00)s","Tomatoes","tomatoes","Tomatoe","tomatoe"
option-name,"Fresh Garlic (Second Pizza)   ($2.00)*","Fresh Garlic (Second Pizza)   ($2.00)","fresh garlic (second pizza)   ($2.00)","Fresh Garlic (Second Pizza)   ($2.00)s","fresh garlic (second pizza)   ($2.00)s","Fresh Garlic","fresh garlic","Fresh Garlics","fresh garlics"
option-name,"Mushrooms (Second Pizza)   ($2.00)*","Mushrooms (Second Pizza)   ($2.00)","mushrooms (second pizza)   ($2.00)","Mushrooms (Second Pizza)   ($2.00)s","mushrooms (second pizza)   ($2.00)s","Mushrooms","mushrooms","Mushroom","mushroom"
option-name,"Beef (Second Pizza)   ($2.00)*","Beef (Second Pizza)   ($2.00)","beef (second pizza)   ($2.00)","Beef (Second Pizza)   ($2.00)s","beef (second pizza)   ($2.00)s","Beef","beef","Beefs","beefs"
option-name,"Red Onion (Second Pizza)   ($2.00)*","Red Onion (Second Pizza)   ($2.00)","red onion (second pizza)   ($2.00)","Red Onion (Second Pizza)   ($2.00)s","red onion (second pizza)   ($2.00)s","Red Onion","red onion","Red Onions","red onions"
option-name,"Pesto Sauce (Second Pizza)   ($2.00)*","Pesto Sauce (Second Pizza)   ($2.00)","pesto sauce (second pizza)   ($2.00)","Pesto Sauce (Second Pizza)   ($2.00)s","pesto sauce (second pizza)   ($2.00)s","Pesto Sauce","pesto sauce","Pesto Sauces","pesto sauces"
option-name,"Basil (Second Pizza)   ($2.00)*","Basil (Second Pizza)   ($2.00)","basil (second pizza)   ($2.00)","Basil (Second Pizza)   ($2.00)s","basil (second pizza)   ($2.00)s","Basil","basil","Basils","basils"
option-name,"Anchovies (Second Pizza)   ($4.00)*","Anchovies (Second Pizza)   ($4.00)","anchovies (second pizza)   ($4.00)","Anchovies (Second Pizza)   ($4.00)s","anchovies (second pizza)   ($4.00)s","Anchovies","anchovies","Anchovie","anchovie"
option-name,"Sun-Dried Tomatoes (Second Pizza)   ($4.00)*","Sun-Dried Tomatoes (Second Pizza)   ($4.00)","sun-dried tomatoes (second pizza)   ($4.00)","Sun-Dried Tomatoes (Second Pizza)   ($4.00)s","sun-dried tomatoes (second pizza)   ($4.00)s","Sun-Dried Tomatoes","sun-dried tomatoes","Sun-Dried Tomatoe","sun-dried tomatoe","Sun","sun"
option-name,"Pesto (Second Pizza)   ($4.00)*","Pesto (Second Pizza)   ($4.00)","pesto (second pizza)   ($4.00)","Pesto (Second Pizza)   ($4.00)s","pesto (second pizza)   ($4.00)s","Pesto","pesto","Pestos","pestos"
option-name,"Artichoke (Second Pizza)   ($4.00)*","Artichoke (Second Pizza)   ($4.00)","artichoke (second pizza)   ($4.00)","Artichoke (Second Pizza)   ($4.00)s","artichoke (second pizza)   ($4.00)s","Artichoke","artichoke","Artichokes","artichokes"
option-name,"Chicken (Second Pizza)   ($4.00)*","Chicken (Second Pizza)   ($4.00)","chicken (second pizza)   ($4.00)","Chicken (Second Pizza)   ($4.00)s","chicken (second pizza)   ($4.00)s","Chicken","chicken","Chickens","chickens"
option-name,"01. Milan Special Pizza*","01. Milan Special Pizza","01. milan special pizza","01. Milan Special Pizzas","01. milan special pizzas","Milan Special Pizza","milan special pizza","Milan Special Pizzas","milan special pizzas"
option-name,"02. San Francisco Pizza*","02. San Francisco Pizza","02. san francisco pizza","02. San Francisco Pizzas","02. san francisco pizzas","San Francisco Pizza","san francisco pizza","San Francisco Pizzas","san francisco pizzas"
option-name,"03. California Pizza*","03. California Pizza","03. california pizza","03. California Pizzas","03. california pizzas","California Pizza","california pizza","California Pizzas","california pizzas"
option-name,"04. Vegetarian Pizza*","04. Vegetarian Pizza","04. vegetarian pizza","04. Vegetarian Pizzas","04. vegetarian pizzas","Vegetarian Pizza","vegetarian pizza","Vegetarian Pizzas","vegetarian pizzas"
option-name,"05. Margarita Pizza*","05. Margarita Pizza","05. margarita pizza","05. Margarita Pizzas","05. margarita pizzas","Margarita Pizza","margarita pizza","Margarita Pizzas","margarita pizzas"
option-name,"06. Hawaiian Pizza*","06. Hawaiian Pizza","06. hawaiian pizza","06. Hawaiian Pizzas","06. hawaiian pizzas","Hawaiian Pizza","hawaiian pizza","Hawaiian Pizzas","hawaiian pizzas"
option-name,"07. Tijuana Pizza*","07. Tijuana Pizza","07. tijuana pizza","07. Tijuana Pizzas","07. tijuana pizzas","Tijuana Pizza","tijuana pizza","Tijuana Pizzas","tijuana pizzas"
option-name,"08. Seafood Pizza*","08. Seafood Pizza","08. seafood pizza","08. Seafood Pizzas","08. seafood pizzas","Seafood Pizza","seafood pizza","Seafood Pizzas","seafood pizzas"
option-name,"09. Green Pizza*","09. Green Pizza","09. green pizza","09. Green Pizzas","09. green pizzas","Green Pizza","green pizza","Green Pizzas","green pizzas"
option-name,"10. Vienna Pizza*","10. Vienna Pizza","10. vienna pizza","10. Vienna Pizzas","10. vienna pizzas","Vienna Pizza","vienna pizza","Vienna Pizzas","vienna pizzas"
option-name,"11. Paris Special Pizza*","11. Paris Special Pizza","11. paris special pizza","11. Paris Special Pizzas","11. paris special pizzas","Paris Special Pizza","paris special pizza","Paris Special Pizzas","paris special pizzas"
option-name,"12. Greek Special Pizza*","12. Greek Special Pizza","12. greek special pizza","12. Greek Special Pizzas","12. greek special pizzas","Greek Special Pizza","greek special pizza","Greek Special Pizzas","greek special pizzas"
option-name,"13. Pesto Pizza*","13. Pesto Pizza","13. pesto pizza","13. Pesto Pizzas","13. pesto pizzas","Pesto Pizza","pesto pizza","Pesto Pizzas","pesto pizzas"
option-name,"14. Mission Special Pizza with BBQ Chicken*","14. Mission Special Pizza with BBQ Chicken","14. mission special pizza with bbq chicken","14. Mission Special Pizza with BBQ Chickens","14. mission special pizza with bbq chickens","Mission Special Pizza with BBQ Chicken","mission special pizza with bbq chicken","Mission Special Pizza with BBQ Chickens","mission special pizza with bbq chickens"
option-name,"14. Mission Special Pizza with Buffalo Chicken*","14. Mission Special Pizza with Buffalo Chicken","14. mission special pizza with buffalo chicken","14. Mission Special Pizza with Buffalo Chickens","14. mission special pizza with buffalo chickens","Mission Special Pizza with Buffalo Chicken","mission special pizza with buffalo chicken","Mission Special Pizza with Buffalo Chickens","mission special pizza with buffalo chickens"
option-name,"15. Monaco Pizza*","15. Monaco Pizza","15. monaco pizza","15. Monaco Pizzas","15. monaco pizzas","Monaco Pizza","monaco pizza","Monaco Pizzas","monaco pizzas"
option-name,"Olives   ($2.00)*","Olives   ($2.00)","olives   ($2.00)","Olives   ($2.00)s","olives   ($2.00)s","Olives","olives","Olive","olive"
option-name,"Ricotta Cheese   ($2.00)*","Ricotta Cheese   ($2.00)","ricotta cheese   ($2.00)","Ricotta Cheese   ($2.00)s","ricotta cheese   ($2.00)s","Ricotta Cheese","ricotta cheese","Ricotta Cheeses","ricotta cheeses"
option-name,"Baby Clams   ($2.00)*","Baby Clams   ($2.00)","baby clams   ($2.00)","Baby Clams   ($2.00)s","baby clams   ($2.00)s","Baby Clams","baby clams","Baby Clam","baby clam"
option-name,"Bell Peppers   ($2.00)*","Bell Peppers   ($2.00)","bell peppers   ($2.00)","Bell Peppers   ($2.00)s","bell peppers   ($2.00)s","Bell Peppers","bell peppers","Bell Pepper","bell pepper"
option-name,"Tomatoes   ($2.00)*","Tomatoes   ($2.00)","tomatoes   ($2.00)","Tomatoes   ($2.00)s","tomatoes   ($2.00)s","Tomatoes","tomatoes","Tomatoe","tomatoe"
option-name,"Beef   ($2.00)*","Beef   ($2.00)","beef   ($2.00)","Beef   ($2.00)s","beef   ($2.00)s","Beef","beef","Beefs","beefs"
option-name,"Red Onion   ($2.00)*","Red Onion   ($2.00)","red onion   ($2.00)","Red Onion   ($2.00)s","red onion   ($2.00)s","Red Onion","red onion","Red Onions","red onions"
option-name,"Anchovies   ($4.00)*","Anchovies   ($4.00)","anchovies   ($4.00)","Anchovies   ($4.00)s","anchovies   ($4.00)s","Anchovies","anchovies","Anchovie","anchovie"
option-name,"Sun-Dried Tomatoes   ($4.00)*","Sun-Dried Tomatoes   ($4.00)","sun-dried tomatoes   ($4.00)","Sun-Dried Tomatoes   ($4.00)s","sun-dried tomatoes   ($4.00)s","Sun-Dried Tomatoes","sun-dried tomatoes","Sun-Dried Tomatoe","sun-dried tomatoe","Sun","sun"
option-name,"Pesto   ($4.00)*","Pesto   ($4.00)","pesto   ($4.00)","Pesto   ($4.00)s","pesto   ($4.00)s","Pesto","pesto","Pestos","pestos"
option-name,"Artichoke   ($4.00)*","Artichoke   ($4.00)","artichoke   ($4.00)","Artichoke   ($4.00)s","artichoke   ($4.00)s","Artichoke","artichoke","Artichokes","artichokes"
option-name,"Chicken   ($4.00)*","Chicken   ($4.00)","chicken   ($4.00)","Chicken   ($4.00)s","chicken   ($4.00)s","Chicken","chicken","Chickens","chickens"
option-name,"Plain Wings*","Plain Wings","plain wings","Plain Wing","plain wing"
option-name,"Mild Wings*","Mild Wings","mild wings","Mild Wing","mild wing"
option-name,"Spicy Wings*","Spicy Wings","spicy wings","Spicy Wing","spicy wing"
option-name,"Mango Madness*","Mango Madness","mango madness","Mango Madnes","mango madnes"
option-name,"Kiwi Strawberry*","Kiwi Strawberry","kiwi strawberry","Kiwi Strawberrys","kiwi strawberrys"
option-name,"Peach Iced Tea*","Peach Iced Tea","peach iced tea","Peach Iced Teas","peach iced teas"
option-name,"Lemon Iced Tea*","Lemon Iced Tea","lemon iced tea","Lemon Iced Teas","lemon iced teas"
option-name,"Raspberry Iced Tea*","Raspberry Iced Tea","raspberry iced tea","Raspberry Iced Teas","raspberry iced teas"
option-name,"Add Chicken   ($2.00)*","Add Chicken   ($2.00)","add chicken   ($2.00)","Add Chicken   ($2.00)s","add chicken   ($2.00)s","Add Chicken","add chicken","Add Chickens","add chickens"
option-name,"01. Turkey*","01. Turkey","01. turkey","01. Turkeys","01. turkeys","Turkey","turkey","Turkeys","turkeys"
option-name,"02. Ham*","02. Ham","02. ham","02. Hams","02. hams","Ham","ham"
option-name,"03. Roast Beef*","03. Roast Beef","03. roast beef","03. Roast Beefs","03. roast beefs","Roast Beef","roast beef","Roast Beefs","roast beefs"
option-name,"04. Salami*","04. Salami","04. salami","04. Salamis","04. salamis","Salami","salami","Salamis","salamis"
option-name,"05. Pastrami*","05. Pastrami","05. pastrami","05. Pastramis","05. pastramis","Pastrami","pastrami","Pastramis","pastramis"
option-name,"Steak*","Steak","steak","Steaks","steaks"
option-name,"American Cheese*","American Cheese","american cheese","American Cheeses","american cheeses"
option-name,"Olives   ($1.70)*","Olives   ($1.70)","olives   ($1.70)","Olives   ($1.70)s","olives   ($1.70)s","Olives","olives","Olive","olive"
option-name,"Pineapple   ($1.70)*","Pineapple   ($1.70)","pineapple   ($1.70)","Pineapple   ($1.70)s","pineapple   ($1.70)s","Pineapple","pineapple","Pineapples","pineapples"
option-name,"Baby Clams   ($1.70)*","Baby Clams   ($1.70)","baby clams   ($1.70)","Baby Clams   ($1.70)s","baby clams   ($1.70)s","Baby Clams","baby clams","Baby Clam","baby clam"
option-name,"Bell Peppers   ($1.70)*","Bell Peppers   ($1.70)","bell peppers   ($1.70)","Bell Peppers   ($1.70)s","bell peppers   ($1.70)s","Bell Peppers","bell peppers","Bell Pepper","bell pepper"
option-name,"Spinach   ($1.70)*","Spinach   ($1.70)","spinach   ($1.70)","Spinach   ($1.70)s","spinach   ($1.70)s","Spinach","spinach","Spinachs","spinachs"
option-name,"Fresh Garlic   ($1.70)*","Fresh Garlic   ($1.70)","fresh garlic   ($1.70)","Fresh Garlic   ($1.70)s","fresh garlic   ($1.70)s","Fresh Garlic","fresh garlic","Fresh Garlics","fresh garlics"
option-name,"Beef   ($1.70)*","Beef   ($1.70)","beef   ($1.70)","Beef   ($1.70)s","beef   ($1.70)s","Beef","beef","Beefs","beefs"
option-name,"Red Onion   ($1.70)*","Red Onion   ($1.70)","red onion   ($1.70)","Red Onion   ($1.70)s","red onion   ($1.70)s","Red Onion","red onion","Red Onions","red onions"
option-name,"Pesto Sauce   ($1.70)*","Pesto Sauce   ($1.70)","pesto sauce   ($1.70)","Pesto Sauce   ($1.70)s","pesto sauce   ($1.70)s","Pesto Sauce","pesto sauce","Pesto Sauces","pesto sauces"
option-name,"Anchovies   ($3.40)*","Anchovies   ($3.40)","anchovies   ($3.40)","Anchovies   ($3.40)s","anchovies   ($3.40)s","Anchovies","anchovies","Anchovie","anchovie"
option-name,"Sun-Dried Tomatoes   ($3.40)*","Sun-Dried Tomatoes   ($3.40)","sun-dried tomatoes   ($3.40)","Sun-Dried Tomatoes   ($3.40)s","sun-dried tomatoes   ($3.40)s","Sun-Dried Tomatoes","sun-dried tomatoes","Sun-Dried Tomatoe","sun-dried tomatoe","Sun","sun"
option-name,"Pesto   ($3.40)*","Pesto   ($3.40)","pesto   ($3.40)","Pesto   ($3.40)s","pesto   ($3.40)s","Pesto","pesto","Pestos","pestos"
option-name,"Artichoke   ($3.40)*","Artichoke   ($3.40)","artichoke   ($3.40)","Artichoke   ($3.40)s","artichoke   ($3.40)s","Artichoke","artichoke","Artichokes","artichokes"
option-name,"Olives   ($2.25)*","Olives   ($2.25)","olives   ($2.25)","Olives   ($2.25)s","olives   ($2.25)s","Olives","olives","Olive","olive"
option-name,"Jalapenos   ($2.25)*","Jalapenos   ($2.25)","jalapenos   ($2.25)","Jalapenos   ($2.25)s","jalapenos   ($2.25)s","Jalapenos","jalapenos","Jalapeno","jalapeno"
option-name,"Ricotta Cheese   ($2.25)*","Ricotta Cheese   ($2.25)","ricotta cheese   ($2.25)","Ricotta Cheese   ($2.25)s","ricotta cheese   ($2.25)s","Ricotta Cheese","ricotta cheese","Ricotta Cheeses","ricotta cheeses"
option-name,"Baby Clams   ($2.25)*","Baby Clams   ($2.25)","baby clams   ($2.25)","Baby Clams   ($2.25)s","baby clams   ($2.25)s","Baby Clams","baby clams","Baby Clam","baby clam"
option-name,"Canadian Bacon   ($2.25)*","Canadian Bacon   ($2.25)","canadian bacon   ($2.25)","Canadian Bacon   ($2.25)s","canadian bacon   ($2.25)s","Canadian Bacon","canadian bacon","Canadian Bacons","canadian bacons"
option-name,"Bell Peppers   ($2.25)*","Bell Peppers   ($2.25)","bell peppers   ($2.25)","Bell Peppers   ($2.25)s","bell peppers   ($2.25)s","Bell Peppers","bell peppers","Bell Pepper","bell pepper"
option-name,"Tomatoes   ($2.25)*","Tomatoes   ($2.25)","tomatoes   ($2.25)","Tomatoes   ($2.25)s","tomatoes   ($2.25)s","Tomatoes","tomatoes","Tomatoe","tomatoe"
option-name,"Beef   ($2.25)*","Beef   ($2.25)","beef   ($2.25)","Beef   ($2.25)s","beef   ($2.25)s","Beef","beef","Beefs","beefs"
option-name,"Red Onion   ($2.25)*","Red Onion   ($2.25)","red onion   ($2.25)","Red Onion   ($2.25)s","red onion   ($2.25)s","Red Onion","red onion","Red Onions","red onions"
option-name,"Basil   ($2.25)*","Basil   ($2.25)","basil   ($2.25)","Basil   ($2.25)s","basil   ($2.25)s","Basil","basil","Basils","basils"
option-name,"Anchovies   ($4.50)*","Anchovies   ($4.50)","anchovies   ($4.50)","Anchovies   ($4.50)s","anchovies   ($4.50)s","Anchovies","anchovies","Anchovie","anchovie"
option-name,"Sun-Dried Tomatoes   ($4.50)*","Sun-Dried Tomatoes   ($4.50)","sun-dried tomatoes   ($4.50)","Sun-Dried Tomatoes   ($4.50)s","sun-dried tomatoes   ($4.50)s","Sun-Dried Tomatoes","sun-dried tomatoes","Sun-Dried Tomatoe","sun-dried tomatoe","Sun","sun"
option-name,"Pesto   ($4.50)*","Pesto   ($4.50)","pesto   ($4.50)","Pesto   ($4.50)s","pesto   ($4.50)s","Pesto","pesto","Pestos","pestos"
option-name,"Artichoke   ($4.50)*","Artichoke   ($4.50)","artichoke   ($4.50)","Artichoke   ($4.50)s","artichoke   ($4.50)s","Artichoke","artichoke","Artichokes","artichokes"
option-name,"Chicken   ($4.50)*","Chicken   ($4.50)","chicken   ($4.50)","Chicken   ($4.50)s","chicken   ($4.50)s","Chicken","chicken","Chickens","chickens"
option-name,"6 Piece   ($5.99)*","6 Piece   ($5.99)","6 piece   ($5.99)","6 Piece   ($5.99)s","6 piece   ($5.99)s","6 Piece","6 piece","6 Pieces","6 pieces"
option-name,"12 Piece   ($9.95)*","12 Piece   ($9.95)","12 piece   ($9.95)","12 Piece   ($9.95)s","12 piece   ($9.95)s","12 Piece","12 piece","12 Pieces","12 pieces"
option-name,"12 Piece   ($8.95)*","12 Piece   ($8.95)","12 piece   ($8.95)","12 Piece   ($8.95)s","12 piece   ($8.95)s","12 Piece","12 piece","12 Pieces","12 pieces"
option-name,"10 Piece   ($7.99)*","10 Piece   ($7.99)","10 piece   ($7.99)","10 Piece   ($7.99)s","10 piece   ($7.99)s","10 Piece","10 piece","10 Pieces","10 pieces"
option-name,"20 Piece   ($14.00)*","20 Piece   ($14.00)","20 piece   ($14.00)","20 Piece   ($14.00)s","20 piece   ($14.00)s","20 Piece","20 piece","20 Pieces","20 pieces"
option-name,"30 Piece   ($20.00)*","30 Piece   ($20.00)","30 piece   ($20.00)","30 Piece   ($20.00)s","30 piece   ($20.00)s","30 Piece","30 piece","30 Pieces","30 pieces"
option-name,"Fried Calamari   ($9.99)*","Fried Calamari   ($9.99)","fried calamari   ($9.99)","Fried Calamari   ($9.99)s","fried calamari   ($9.99)s","Fried Calamari","fried calamari","Fried Calamaris","fried calamaris"
option-name,"Fried Mozzarella Sticks (10)   ($7.99)*","Fried Mozzarella Sticks (10)   ($7.99)","fried mozzarella sticks (10)   ($7.99)","Fried Mozzarella Sticks (10)   ($7.99)s","fried mozzarella sticks (10)   ($7.99)s","Fried Mozzarella Sticks","fried mozzarella sticks","Fried Mozzarella Stick","fried mozzarella stick"
option-name,"Bread Sticks (4)   ($4.99)*","Bread Sticks (4)   ($4.99)","bread sticks (4)   ($4.99)","Bread Sticks (4)   ($4.99)s","bread sticks (4)   ($4.99)s","Bread Sticks","bread sticks","Bread Stick","bread stick"
option-name,"Garlic Bread   ($4.99)*","Garlic Bread   ($4.99)","garlic bread   ($4.99)","Garlic Bread   ($4.99)s","garlic bread   ($4.99)s","Garlic Bread","garlic bread","Garlic Breads","garlic breads"
option-name,"Bread & Butter   ($2.99)*","Bread & Butter   ($2.99)","bread & butter   ($2.99)","Bread & Butter   ($2.99)s","bread & butter   ($2.99)s","Bread & Butter","bread & butter","Bread & Butters","bread & butters","Bread","bread","Breads","breads"
option-name,"Amaretto Cheesecake   ($3.99)*","Amaretto Cheesecake   ($3.99)","amaretto cheesecake   ($3.99)","Amaretto Cheesecake   ($3.99)s","amaretto cheesecake   ($3.99)s","Amaretto Cheesecake","amaretto cheesecake","Amaretto Cheesecakes","amaretto cheesecakes"
option-name,"Tiramisu   ($3.99)*","Tiramisu   ($3.99)","tiramisu   ($3.99)","Tiramisu   ($3.99)s","tiramisu   ($3.99)s","Tiramisu","tiramisu","Tiramisus","tiramisus"
option-name,"Spring Water   ($1.99)*","Spring Water   ($1.99)","spring water   ($1.99)","Spring Water   ($1.99)s","spring water   ($1.99)s","Spring Water","spring water","Spring Waters","spring waters"
option-name,"Coke (Single)   ($1.25)*","Coke (Single)   ($1.25)","coke (single)   ($1.25)","Coke (Single)   ($1.25)s","coke (single)   ($1.25)s","Coke","coke","Cokes","cokes"
option-name,"Diet Coke (Single)   ($1.25)*","Diet Coke (Single)   ($1.25)","diet coke (single)   ($1.25)","Diet Coke (Single)   ($1.25)s","diet coke (single)   ($1.25)s","Diet Coke","diet coke","Diet Cokes","diet cokes"
option-name,"Small   ($3.99)*","Small   ($3.99)","small   ($3.99)","Small   ($3.99)s","small   ($3.99)s","Small","small","Smalls","smalls"
option-name,"Large   ($5.99)*","Large   ($5.99)","large   ($5.99)","Large   ($5.99)s","large   ($5.99)s","Large","large","Larges","larges"
option-name,"Thousand Island Dressing*","Thousand Island Dressing","thousand island dressing","Thousand Island Dressings","thousand island dressings"
option-name,"Dressing on the Side*","Dressing on the Side","dressing on the side","Dressing on the Sides","dressing on the sides"
option-name,"Dressing Mixed In*","Dressing Mixed In","dressing mixed in","Dressing Mixed Ins","dressing mixed ins"
option-name,"Extra Dressing   ($0.99)*","Extra Dressing   ($0.99)","extra dressing   ($0.99)","Extra Dressing   ($0.99)s","extra dressing   ($0.99)s","Extra Dressing","extra dressing","Extra Dressings","extra dressings"
option-name,"Meat Sauce*","Meat Sauce","meat sauce","Meat Sauces","meat sauces"
option-name,"Mayo*","Mayo","mayo","Mayos","mayos"
option-name,"Mustard*","Mustard","mustard","Mustards","mustards"
option-name,"Ketchup*","Ketchup","ketchup","Ketchups","ketchups"
option-name,"12 Inch   ($14.99)*","12 Inch   ($14.99)","12 inch   ($14.99)","12 Inch   ($14.99)s","12 inch   ($14.99)s","12 Inch","12 inch","12 Inchs","12 inchs"
option-name,"14 Inch   ($16.99)*","14 Inch   ($16.99)","14 inch   ($16.99)","14 Inch   ($16.99)s","14 inch   ($16.99)s","14 Inch","14 inch","14 Inchs","14 inchs"
option-name,"16 Inch   ($19.99)*","16 Inch   ($19.99)","16 inch   ($19.99)","16 Inch   ($19.99)s","16 inch   ($19.99)s","16 Inch","16 inch","16 Inchs","16 inchs"
option-name,"18 Inch   ($22.99)*","18 Inch   ($22.99)","18 inch   ($22.99)","18 Inch   ($22.99)s","18 inch   ($22.99)s","18 Inch","18 inch","18 Inchs","18 inchs"
option-name,"12 Inch   ($20.99)*","12 Inch   ($20.99)","12 inch   ($20.99)","12 Inch   ($20.99)s","12 inch   ($20.99)s","12 Inch","12 inch","12 Inchs","12 inchs"
option-name,"14 Inch   ($23.99)*","14 Inch   ($23.99)","14 inch   ($23.99)","14 Inch   ($23.99)s","14 inch   ($23.99)s","14 Inch","14 inch","14 Inchs","14 inchs"
